Temp	Epoch		Unit	Date
66.43,	1525922420,	F,	05/09/18+22:20:20
66.43,	1525922426,	F,	05/09/18+22:20:26
66.43,	1525922433,	F,	05/09/18+22:20:33
66.43,	1525922439,	F,	05/09/18+22:20:39
66.43,	1525922446,	F,	05/09/18+22:20:46
66.43,	1525922452,	F,	05/09/18+22:20:52
66.43,	1525922458,	F,	05/09/18+22:20:58
66.43,	1525922465,	F,	05/09/18+22:21:05
66.43,	1525922471,	F,	05/09/18+22:21:11
66.43,	1525922478,	F,	05/09/18+22:21:18
66.43,	1525922484,	F,	05/09/18+22:21:24
66.43,	1525922491,	F,	05/09/18+22:21:31
66.43,	1525922497,	F,	05/09/18+22:21:37
66.43,	1525922504,	F,	05/09/18+22:21:44
66.43,	1525922510,	F,	05/09/18+22:21:50
66.43,	1525922516,	F,	05/09/18+22:21:57
66.43,	1525922523,	F,	05/09/18+22:22:03
66.43,	1525922529,	F,	05/09/18+22:22:09
66.43,	1525922536,	F,	05/09/18+22:22:16
66.43,	1525922542,	F,	05/09/18+22:22:22
66.43,	1525922549,	F,	05/09/18+22:22:29
66.43,	1525922555,	F,	05/09/18+22:22:35
66.43,	1525922562,	F,	05/09/18+22:22:42
66.43,	1525922568,	F,	05/09/18+22:22:48
66.43,	1525922575,	F,	05/09/18+22:22:55
66.43,	1525922581,	F,	05/09/18+22:23:01
66.43,	1525922587,	F,	05/09/18+22:23:07
66.43,	1525922594,	F,	05/09/18+22:23:14
66.43,	1525922600,	F,	05/09/18+22:23:20
66.43,	1525922607,	F,	05/09/18+22:23:27
66.43,	1525922613,	F,	05/09/18+22:23:33
66.43,	1525922620,	F,	05/09/18+22:23:40
66.43,	1525922626,	F,	05/09/18+22:23:46
66.43,	1525922632,	F,	05/09/18+22:23:52
66.43,	1525922639,	F,	05/09/18+22:23:59
66.43,	1525922645,	F,	05/09/18+22:24:05
66.43,	1525922652,	F,	05/09/18+22:24:12
66.43,	1525922658,	F,	05/09/18+22:24:18
66.43,	1525922665,	F,	05/09/18+22:24:25
66.31,	1525922671,	F,	05/09/18+22:24:31
66.43,	1525922677,	F,	05/09/18+22:24:37
66.43,	1525922684,	F,	05/09/18+22:24:44
66.43,	1525922690,	F,	05/09/18+22:24:50
66.31,	1525922697,	F,	05/09/18+22:24:57
66.31,	1525922703,	F,	05/09/18+22:25:03
66.43,	1525922710,	F,	05/09/18+22:25:10
66.43,	1525922716,	F,	05/09/18+22:25:16
66.31,	1525922722,	F,	05/09/18+22:25:22
66.43,	1525922729,	F,	05/09/18+22:25:29
66.43,	1525922735,	F,	05/09/18+22:25:35
66.31,	1525922742,	F,	05/09/18+22:25:42
66.43,	1525922748,	F,	05/09/18+22:25:48
66.31,	1525922754,	F,	05/09/18+22:25:55
66.31,	1525922761,	F,	05/09/18+22:26:01
66.31,	1525922767,	F,	05/09/18+22:26:07
66.31,	1525922774,	F,	05/09/18+22:26:14
66.31,	1525922780,	F,	05/09/18+22:26:20
66.31,	1525922786,	F,	05/09/18+22:26:27
66.31,	1525922793,	F,	05/09/18+22:26:33
66.31,	1525922799,	F,	05/09/18+22:26:39
66.31,	1525922806,	F,	05/09/18+22:26:46
66.31,	1525922812,	F,	05/09/18+22:26:52
66.31,	1525922819,	F,	05/09/18+22:26:59
66.31,	1525922825,	F,	05/09/18+22:27:05
66.31,	1525922831,	F,	05/09/18+22:27:11
66.31,	1525922838,	F,	05/09/18+22:27:18
66.31,	1525922844,	F,	05/09/18+22:27:24
66.31,	1525922851,	F,	05/09/18+22:27:31
66.31,	1525922857,	F,	05/09/18+22:27:37
66.31,	1525922863,	F,	05/09/18+22:27:43
66.31,	1525922870,	F,	05/09/18+22:27:50
66.31,	1525922876,	F,	05/09/18+22:27:56
66.31,	1525922883,	F,	05/09/18+22:28:03
66.31,	1525922889,	F,	05/09/18+22:28:09
66.31,	1525922896,	F,	05/09/18+22:28:16
66.31,	1525922902,	F,	05/09/18+22:28:22
66.31,	1525922908,	F,	05/09/18+22:28:29
66.31,	1525922915,	F,	05/09/18+22:28:35
66.31,	1525922921,	F,	05/09/18+22:28:41
66.31,	1525922928,	F,	05/09/18+22:28:48
66.31,	1525922934,	F,	05/09/18+22:28:54
66.31,	1525922941,	F,	05/09/18+22:29:01
66.31,	1525922947,	F,	05/09/18+22:29:07
66.31,	1525922953,	F,	05/09/18+22:29:13
66.31,	1525922960,	F,	05/09/18+22:29:20
66.31,	1525922966,	F,	05/09/18+22:29:26
66.31,	1525922973,	F,	05/09/18+22:29:33
66.31,	1525922979,	F,	05/09/18+22:29:39
66.31,	1525922986,	F,	05/09/18+22:29:46
66.31,	1525922992,	F,	05/09/18+22:29:52
66.31,	1525922998,	F,	05/09/18+22:29:59
66.31,	1525923005,	F,	05/09/18+22:30:05
66.31,	1525923011,	F,	05/09/18+22:30:11
66.31,	1525923018,	F,	05/09/18+22:30:18
66.31,	1525923024,	F,	05/09/18+22:30:24
66.31,	1525923031,	F,	05/09/18+22:30:31
66.31,	1525923037,	F,	05/09/18+22:30:37
66.31,	1525923043,	F,	05/09/18+22:30:43
66.31,	1525923050,	F,	05/09/18+22:30:50
66.31,	1525923056,	F,	05/09/18+22:30:56
66.31,	1525923063,	F,	05/09/18+22:31:03
66.31,	1525923069,	F,	05/09/18+22:31:09
66.31,	1525923075,	F,	05/09/18+22:31:15
66.31,	1525923082,	F,	05/09/18+22:31:22
66.31,	1525923088,	F,	05/09/18+22:31:28
66.31,	1525923095,	F,	05/09/18+22:31:35
66.31,	1525923101,	F,	05/09/18+22:31:41
66.20,	1525923108,	F,	05/09/18+22:31:48
66.20,	1525923114,	F,	05/09/18+22:31:54
66.20,	1525923121,	F,	05/09/18+22:32:01
66.31,	1525923127,	F,	05/09/18+22:32:07
66.20,	1525923133,	F,	05/09/18+22:32:13
66.20,	1525923140,	F,	05/09/18+22:32:20
66.20,	1525923146,	F,	05/09/18+22:32:26
66.31,	1525923153,	F,	05/09/18+22:32:33
66.20,	1525923159,	F,	05/09/18+22:32:39
66.20,	1525923165,	F,	05/09/18+22:32:45
66.20,	1525923172,	F,	05/09/18+22:32:52
66.20,	1525923178,	F,	05/09/18+22:32:58
66.20,	1525923185,	F,	05/09/18+22:33:05
66.20,	1525923191,	F,	05/09/18+22:33:11
66.20,	1525923198,	F,	05/09/18+22:33:18
66.20,	1525923204,	F,	05/09/18+22:33:24
66.20,	1525923210,	F,	05/09/18+22:33:30
66.20,	1525923217,	F,	05/09/18+22:33:37
66.20,	1525923223,	F,	05/09/18+22:33:43
66.20,	1525923230,	F,	05/09/18+22:33:50
66.20,	1525923236,	F,	05/09/18+22:33:56
66.20,	1525923242,	F,	05/09/18+22:34:02
66.20,	1525923249,	F,	05/09/18+22:34:09
66.20,	1525923255,	F,	05/09/18+22:34:15
66.20,	1525923261,	F,	05/09/18+22:34:21
66.20,	1525923267,	F,	05/09/18+22:34:27
66.20,	1525923274,	F,	05/09/18+22:34:34
66.20,	1525923280,	F,	05/09/18+22:34:40
66.20,	1525923286,	F,	05/09/18+22:34:46
66.20,	1525923292,	F,	05/09/18+22:34:52
66.20,	1525923298,	F,	05/09/18+22:34:58
66.20,	1525923304,	F,	05/09/18+22:35:04
66.20,	1525923311,	F,	05/09/18+22:35:11
66.20,	1525923317,	F,	05/09/18+22:35:17
66.20,	1525923323,	F,	05/09/18+22:35:23
66.20,	1525923329,	F,	05/09/18+22:35:29
66.20,	1525923335,	F,	05/09/18+22:35:35
66.20,	1525923341,	F,	05/09/18+22:35:41
66.20,	1525923347,	F,	05/09/18+22:35:47
66.20,	1525923353,	F,	05/09/18+22:35:53
66.20,	1525923359,	F,	05/09/18+22:35:59
66.20,	1525923365,	F,	05/09/18+22:36:05
66.20,	1525923371,	F,	05/09/18+22:36:11
66.20,	1525923377,	F,	05/09/18+22:36:17
66.20,	1525923383,	F,	05/09/18+22:36:23
66.20,	1525923389,	F,	05/09/18+22:36:29
66.20,	1525923395,	F,	05/09/18+22:36:35
66.20,	1525923401,	F,	05/09/18+22:36:41
65.75,	1525957602,	F,	05/10/18+08:06:42
65.75,	1525957608,	F,	05/10/18+08:06:48
65.75,	1525957614,	F,	05/10/18+08:06:54
65.75,	1525957620,	F,	05/10/18+08:07:00
65.75,	1525957626,	F,	05/10/18+08:07:06
65.75,	1525957632,	F,	05/10/18+08:07:12
65.75,	1525957639,	F,	05/10/18+08:07:19
65.75,	1525957645,	F,	05/10/18+08:07:25
65.75,	1525957651,	F,	05/10/18+08:07:31
65.75,	1525957657,	F,	05/10/18+08:07:37
65.75,	1525957663,	F,	05/10/18+08:07:43
65.75,	1525957669,	F,	05/10/18+08:07:49
65.75,	1525957676,	F,	05/10/18+08:07:56
65.75,	1525957682,	F,	05/10/18+08:08:02
65.75,	1525957688,	F,	05/10/18+08:08:08
65.75,	1525957694,	F,	05/10/18+08:08:14
65.75,	1525957700,	F,	05/10/18+08:08:20
65.75,	1525957706,	F,	05/10/18+08:08:26
65.86,	1525957713,	F,	05/10/18+08:08:33
65.75,	1525957719,	F,	05/10/18+08:08:39
65.75,	1525957725,	F,	05/10/18+08:08:45
65.75,	1525957731,	F,	05/10/18+08:08:51
65.75,	1525957737,	F,	05/10/18+08:08:57
65.75,	1525957743,	F,	05/10/18+08:09:03
65.75,	1525957750,	F,	05/10/18+08:09:10
65.75,	1525957756,	F,	05/10/18+08:09:16
65.75,	1525957762,	F,	05/10/18+08:09:22
65.75,	1525957768,	F,	05/10/18+08:09:28
65.75,	1525957774,	F,	05/10/18+08:09:34
65.75,	1525957780,	F,	05/10/18+08:09:40
65.75,	1525957787,	F,	05/10/18+08:09:47
65.75,	1525957793,	F,	05/10/18+08:09:53
65.75,	1525957799,	F,	05/10/18+08:09:59
65.75,	1525957805,	F,	05/10/18+08:10:05
65.75,	1525957811,	F,	05/10/18+08:10:11
65.75,	1525957817,	F,	05/10/18+08:10:17
65.75,	1525957823,	F,	05/10/18+08:10:23
65.75,	1525957830,	F,	05/10/18+08:10:30
65.75,	1525957836,	F,	05/10/18+08:10:36
65.75,	1525957842,	F,	05/10/18+08:10:42
65.75,	1525957848,	F,	05/10/18+08:10:48
65.75,	1525957854,	F,	05/10/18+08:10:54
65.75,	1525957860,	F,	05/10/18+08:11:00
65.75,	1525957867,	F,	05/10/18+08:11:07
65.75,	1525957873,	F,	05/10/18+08:11:13
65.75,	1525957879,	F,	05/10/18+08:11:19
65.75,	1525957885,	F,	05/10/18+08:11:25
65.75,	1525957891,	F,	05/10/18+08:11:31
65.75,	1525957897,	F,	05/10/18+08:11:37
65.75,	1525957904,	F,	05/10/18+08:11:44
65.75,	1525957910,	F,	05/10/18+08:11:50
65.75,	1525957916,	F,	05/10/18+08:11:56
65.75,	1525957922,	F,	05/10/18+08:12:02
65.75,	1525957928,	F,	05/10/18+08:12:08
65.75,	1525957934,	F,	05/10/18+08:12:14
65.75,	1525957941,	F,	05/10/18+08:12:21
65.75,	1525957947,	F,	05/10/18+08:12:27
65.75,	1525957953,	F,	05/10/18+08:12:33
65.86,	1525957959,	F,	05/10/18+08:12:39
65.75,	1525957965,	F,	05/10/18+08:12:45
65.75,	1525957971,	F,	05/10/18+08:12:51
65.75,	1525957978,	F,	05/10/18+08:12:58
65.75,	1525957984,	F,	05/10/18+08:13:04
65.75,	1525957990,	F,	05/10/18+08:13:10
65.75,	1525957996,	F,	05/10/18+08:13:16
65.86,	1525958002,	F,	05/10/18+08:13:22
65.75,	1525958008,	F,	05/10/18+08:13:28
65.75,	1525958015,	F,	05/10/18+08:13:35
65.75,	1525958021,	F,	05/10/18+08:13:41
65.75,	1525958027,	F,	05/10/18+08:13:47
65.75,	1525958033,	F,	05/10/18+08:13:53
65.75,	1525958039,	F,	05/10/18+08:13:59
65.75,	1525958045,	F,	05/10/18+08:14:05
65.75,	1525958051,	F,	05/10/18+08:14:12
65.75,	1525958058,	F,	05/10/18+08:14:18
65.75,	1525958064,	F,	05/10/18+08:14:24
65.75,	1525958070,	F,	05/10/18+08:14:30
65.86,	1525958076,	F,	05/10/18+08:14:36
65.86,	1525958082,	F,	05/10/18+08:14:42
65.75,	1525958088,	F,	05/10/18+08:14:48
65.75,	1525958095,	F,	05/10/18+08:14:55
65.75,	1525958101,	F,	05/10/18+08:15:01
65.75,	1525958107,	F,	05/10/18+08:15:07
65.75,	1525958113,	F,	05/10/18+08:15:13
65.75,	1525958119,	F,	05/10/18+08:15:19
65.75,	1525958125,	F,	05/10/18+08:15:25
65.75,	1525958132,	F,	05/10/18+08:15:32
65.75,	1525958138,	F,	05/10/18+08:15:38
65.75,	1525958144,	F,	05/10/18+08:15:44
65.75,	1525958150,	F,	05/10/18+08:15:50
65.75,	1525958156,	F,	05/10/18+08:15:56
65.75,	1525958162,	F,	05/10/18+08:16:02
65.75,	1525958169,	F,	05/10/18+08:16:09
65.75,	1525958175,	F,	05/10/18+08:16:15
65.75,	1525958181,	F,	05/10/18+08:16:21
65.75,	1525958187,	F,	05/10/18+08:16:27
65.75,	1525958193,	F,	05/10/18+08:16:33
65.75,	1525958199,	F,	05/10/18+08:16:39
65.75,	1525958205,	F,	05/10/18+08:16:46
65.75,	1525958212,	F,	05/10/18+08:16:52
65.75,	1525958218,	F,	05/10/18+08:16:58
65.75,	1525958224,	F,	05/10/18+08:17:04
65.75,	1525958230,	F,	05/10/18+08:17:10
65.75,	1525958236,	F,	05/10/18+08:17:16
65.75,	1525958242,	F,	05/10/18+08:17:22
65.75,	1525958249,	F,	05/10/18+08:17:29
65.75,	1525958255,	F,	05/10/18+08:17:35
65.75,	1525958261,	F,	05/10/18+08:17:41
65.75,	1525958267,	F,	05/10/18+08:17:47
65.75,	1525958273,	F,	05/10/18+08:17:53
65.75,	1525958279,	F,	05/10/18+08:17:59
65.75,	1525958286,	F,	05/10/18+08:18:06
65.75,	1525958292,	F,	05/10/18+08:18:12
65.75,	1525958298,	F,	05/10/18+08:18:18
65.86,	1525958304,	F,	05/10/18+08:18:24
65.75,	1525958310,	F,	05/10/18+08:18:30
65.86,	1525958316,	F,	05/10/18+08:18:36
65.75,	1525958323,	F,	05/10/18+08:18:43
65.75,	1525958329,	F,	05/10/18+08:18:49
65.75,	1525958335,	F,	05/10/18+08:18:55
65.75,	1525958341,	F,	05/10/18+08:19:01
65.75,	1525958347,	F,	05/10/18+08:19:07
65.75,	1525958353,	F,	05/10/18+08:19:13
65.75,	1525958359,	F,	05/10/18+08:19:20
65.75,	1525958366,	F,	05/10/18+08:19:26
65.75,	1525958372,	F,	05/10/18+08:19:32
65.75,	1525958378,	F,	05/10/18+08:19:38
65.75,	1525958384,	F,	05/10/18+08:19:44
65.75,	1525958390,	F,	05/10/18+08:19:50
65.86,	1525958396,	F,	05/10/18+08:19:56
65.75,	1525958403,	F,	05/10/18+08:20:03
65.75,	1525958409,	F,	05/10/18+08:20:09
65.75,	1525958415,	F,	05/10/18+08:20:15
65.75,	1525958421,	F,	05/10/18+08:20:21
65.75,	1525958427,	F,	05/10/18+08:20:27
65.75,	1525958433,	F,	05/10/18+08:20:33
65.75,	1525958440,	F,	05/10/18+08:20:40
65.75,	1525958446,	F,	05/10/18+08:20:46
65.75,	1525958452,	F,	05/10/18+08:20:52
65.75,	1525958458,	F,	05/10/18+08:20:58
65.75,	1525958464,	F,	05/10/18+08:21:04
65.75,	1525958470,	F,	05/10/18+08:21:10
65.75,	1525958477,	F,	05/10/18+08:21:17
65.86,	1525958483,	F,	05/10/18+08:21:23
65.75,	1525958489,	F,	05/10/18+08:21:29
65.75,	1525958495,	F,	05/10/18+08:21:35
65.86,	1525958501,	F,	05/10/18+08:21:41
65.86,	1525958507,	F,	05/10/18+08:21:47
65.75,	1525958513,	F,	05/10/18+08:21:54
65.75,	1525958520,	F,	05/10/18+08:22:00
65.75,	1525958526,	F,	05/10/18+08:22:06
65.75,	1525958532,	F,	05/10/18+08:22:12
65.86,	1525958538,	F,	05/10/18+08:22:18
65.75,	1525958544,	F,	05/10/18+08:22:24
